query_id,patient_id,query,expected_intent,parsed,answer,parse_latency_seconds,answer_latency_seconds,total_latency_seconds,error
19,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What does my latest report show for NEUT#?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""NEUT""}]}",,0.8250431460000982,1.5272202679989277,2.352263413999026,
20,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,I want to know my latest NEUT% value.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""NEUT%""}]}",,0.8992362630015123,0.0015065919997141464,0.9007428550012264,
21,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What is the latest recorded P-LCR?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""P-LCR""}]}",,0.8367570730006264,0.0014200459991116077,0.838177118999738,
22,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,How much was my PCT in the most recent test?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""PCT""}]}",,0.819873734999419,0.0012372960009088274,0.8211110310003278,
23,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Can you find the latest PDW result in my records?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""PDW""}]}",,0.8214982680001413,0.0013243100002000574,0.8228225780003413,
24,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What did my latest test report for PLT?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""PLT""}]}",,0.8095278939999844,0.0011818869988928782,0.8107097809988772,
25,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What is my latest RBC result?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""RBC""}]}",,0.806311338001251,0.0010919119995378423,0.8074032500007888,
26,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Can you tell me the most recent RDW-CV value?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""RDW-CV""}]}",,0.8392077009993955,0.001207687000714941,0.8404153880001104,
27,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What was my RDW-SD on the latest report?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""RDW-SD""}]}",,0.8443767230000958,0.0011098639988631476,0.845486586998959,
28,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Show my current WBC result.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""WBC""}]}",,0.8162121879995539,0.001225609001267003,0.8174377970008209,
29,2a02f095-d81d-4534-933d-92603970be06,What is the newest result recorded for ALBUMIN/GLOBULIN RATIO?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""ALBUMIN/GLOBULIN RATIO""}]}",,0.9222830010003236,1.0096797339992918,1.9319627349996153,
30,2a02f095-d81d-4534-933d-92603970be06,Give me my most recent AVERAGE BLOOD GLUCOSE (CALCULATED) reading.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""AVERAGE_BLOOD_GLUCOSE_CALCULATED""}]}",,1.0798197409985733,2.9190942629993515,3.9989140039979247,
31,2a02f095-d81d-4534-933d-92603970be06,What does my latest report show for BASOPHILS?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""BASOPHILS""}]}",,0.9500974009988568,2.1528415699995094,3.102938970998366,
32,2a02f095-d81d-4534-933d-92603970be06,I want to know my latest DIRECT BILIRUBIN value.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""DIRECT_BILIRUBIN""}]}",,0.9791965259992139,1.553309447999709,2.532505973998923,
33,2a02f095-d81d-4534-933d-92603970be06,What is the latest recorded EOSINOPHILS?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""EOSINOPHILS""}]}",,0.9736952200000815,1.2805826440016972,2.2542778640017787,
34,2a02f095-d81d-4534-933d-92603970be06,How much was my GAMMA GT in the most recent test?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""GAMMA_GT""}]}",,0.8944414839988895,1.3854489549994469,2.2798904389983363,
35,2a02f095-d81d-4534-933d-92603970be06,Can you find the latest GLOBULIN result in my records?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""GLOBULIN""}]}",,0.8882748800006084,1.0474817029989936,1.935756582999602,
36,2a02f095-d81d-4534-933d-92603970be06,What did my latest test report for HAEMOGLOBIN?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""HAEMOGLOBIN""}]}",,0.9195171520004806,2.1673557049998635,3.086872857000344,
37,2a02f095-d81d-4534-933d-92603970be06,What is my latest HBA1C (HPLC METHOD) result?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""HBA1C_HPLC_METHOD""}]}",,1.0104681279990473,1.2660667680011102,2.2765348960001575,
38,2a02f095-d81d-4534-933d-92603970be06,Can you tell me the most recent HDL CHOLESTROL value?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""HDL_CHOLESTROL""}]}",,1.0026860459984164,1.1145205319990055,2.117206577997422,
39,2a02f095-d81d-4534-933d-92603970be06,What was my INDIRECT BILIRUBIN on the latest report?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""INDIRECT_BILIRUBIN""}]}",,0.9880088190002425,0.8342758100006904,1.822284629000933,
40,2a02f095-d81d-4534-933d-92603970be06,Show my current LDL CHOLESTROL result.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""LDL CHOLESTEROL""}]}",,0.9675294310000027,0.8181615640005475,1.7856909950005502,
41,2a02f095-d81d-4534-933d-92603970be06,What is the newest result recorded for LYMPHOCYTES?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""LYMPHOCYTES""}]}",,0.9388483029997587,1.524916955999288,2.4637652589990466,
42,2a02f095-d81d-4534-933d-92603970be06,Give me my most recent MCH reading.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""MCH""}]}",,0.9053635430009308,1.6294576290001714,2.5348211720011022,
43,2a02f095-d81d-4534-933d-92603970be06,What does my latest report show for MCHC?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""MCHC""}]}",,0.9053231819998473,1.6309745950002252,2.5362977770000725,
44,2a02f095-d81d-4534-933d-92603970be06,I want to know my latest MCV value.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""MCV""}]}",,0.8968369079993863,1.335351712999909,2.2321886209992954,
45,2a02f095-d81d-4534-933d-92603970be06,What is the latest recorded MONOCYTES?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""MONOCYTES""}]}",,0.9114691939994373,2.1499749979993794,3.0614441919988167,
46,2a02f095-d81d-4534-933d-92603970be06,How much was my NEUTROPHILS in the most recent test?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""NEUTROPHILS""}]}",,0.9738064209996082,1.4573819200013531,2.4311883410009614,
47,2a02f095-d81d-4534-933d-92603970be06,Can you find the latest PCV result in my records?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""PCV""}]}",,0.8661346300013975,2.2541571609999664,3.120291791001364,
48,2a02f095-d81d-4534-933d-92603970be06,What did my latest test report for PLATELET COUNT?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""PLATELET_COUNT""}]}",,0.991002679000303,1.1472652240008756,2.1382679030011786,
49,2a02f095-d81d-4534-933d-92603970be06,What is my latest RBC COUNT result?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""RBC_COUNT""}]}",,0.8935600849999901,1.385404471999209,2.278964556999199,
50,2a02f095-d81d-4534-933d-92603970be06,Can you tell me the most recent SERUM ALBUMIN value?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""SERUM_ALBUMIN""}]}",,0.9136243729990383,0.9208278810001502,1.8344522539991885,
51,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,How has my MCH changed over time?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""MCH""}]}",,0.8444666979994508,2.3703679110003577,3.2148346089998086,
52,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What trend do you see in my MCHC results?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""MCHC""}]}",,0.8424681040014548,1.5789460069991037,2.4214141110005585,
53,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Has my MCV increased or decreased across my reports?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""MCV""}]}",,0.839597717000288,1.601153694999084,2.440751411999372,
54,2a02f095-d81d-4534-933d-92603970be06,Compare my ALBUMIN/GLOBULIN RATIO results over time.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""ALBUMIN_GLOBULIN_RATIO""}]}",,0.9784348409993981,3.4125519240005815,4.39098676499998,
55,2a02f095-d81d-4534-933d-92603970be06,Is my DIRECT BILIRUBIN going up or down?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""DIRECT_BILIRUBIN""}]}",,0.9581404960008513,2.384221358999639,3.3423618550004903,
56,2a02f095-d81d-4534-933d-92603970be06,What has happened to my GAMMA GT across the recorded dates?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""GAMMA_GT""}]}",,0.9198247250005807,1.5762292139988858,2.4960539389994665,
57,2a02f095-d81d-4534-933d-92603970be06,Show me the progression of my GLOBULIN.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""GLOBULIN""}]}",,0.9695513539991225,3.395690936999017,4.36524229099814,
58,2a02f095-d81d-4534-933d-92603970be06,How has my INDIRECT BILIRUBIN changed over time?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""INDIRECT_BILIRUBIN""}]}",,0.9921193360005418,2.218186186000821,3.210305522001363,
59,2a02f095-d81d-4534-933d-92603970be06,What trend do you see in my SERUM ALBUMIN results?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""SERUM_ALBUMIN""}]}",,0.9626238839991856,2.855573443999674,3.8181973279988597,
60,2a02f095-d81d-4534-933d-92603970be06,Has my SERUM ALKALINE PHOSPHATE increased or decreased across my reports?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""SERUM ALKALINE PHOSPHATE""}]}",,1.0180404179991456,1.3043361340005504,2.322376551999696,
61,2a02f095-d81d-4534-933d-92603970be06,Compare my SERUM TOTAL PROTEIN results over time.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""SERUM TOTAL PROTEIN""}]}",,0.9546245199999248,2.8018993599998794,3.756523879999804,
62,2a02f095-d81d-4534-933d-92603970be06,Is my SGOT(AST) going up or down?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""SGOT""}]}",,0.9188793430002988,2.3314267829991877,3.2503061259994865,
63,2a02f095-d81d-4534-933d-92603970be06,What has happened to my SGPT(ALT) across the recorded dates?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""SGPT""}]}",,0.9041126769989205,1.8353347350002878,2.7394474119992083,
64,2a02f095-d81d-4534-933d-92603970be06,Show me the progression of my TOTAL BILIRUBIN.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""TOTAL_BILIRUBIN""}]}",,0.9867803300003288,3.007373450000159,3.994153780000488,
65,a5c02458-b9fe-4b00-9914-e856c77eb671,How has my BASOPHILS changed over time?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""BASOPHILS""}]}",,0.9343178010003612,1.4283770420006476,2.362694843001009,
66,a5c02458-b9fe-4b00-9914-e856c77eb671,What trend do you see in my LYMPHOCYTES results?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""LYMPHOCYTES""}]}",,0.8668961549992673,1.460049027000423,2.3269451819996902,
67,a5c02458-b9fe-4b00-9914-e856c77eb671,Has my MCH increased or decreased across my reports?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""MCH""}]}",,0.8218728309984726,1.3550725700006296,2.1769454009991023,
68,a5c02458-b9fe-4b00-9914-e856c77eb671,Compare my MCHC results over time.,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""MCHC""}]}",,0.8387738500005071,1.6060355489989888,2.444809398999496,
69,a5c02458-b9fe-4b00-9914-e856c77eb671,Is my MCV going up or down?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""MCV""}]}",,0.8405561760009732,1.1009945860005246,1.9415507620014978,
70,a5c02458-b9fe-4b00-9914-e856c77eb671,What has happened to my MONOCYTES across the recorded dates?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""TREND"", ""entity"": ""MONOCYTES""}]}",,0.8748156340006972,1.297677761000159,2.1724933950008563,
71,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was my Neutrophils abnormal in this report?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""NEUTROPHILS""}]}",,0.9349278160007088,1.7414813970008254,2.6764092130015342,
72,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Did this report flag Neutrophils as abnormal?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""NEUTROPHILS""}]}",,1.0071088669992605,0.7457551100014825,1.752863977000743,
73,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was the Lymphocytes result outside its stated range?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""LYMPHOCYTES""}]}",,0.9808879859992885,0.7451475529996969,1.7260355389989854,
74,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Does my report mark Lymphocytes as abnormal?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""LYMPHOCYTES""}]}",,0.9818189779998647,0.862593496000045,1.8444124739999097,
75,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was there an abnormal finding for RBS - Random Blood Sugar (Method - GOD-POD)?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""RBS GOD-POD""}]}",,1.0026643609999155,1.02486425799907,2.0275286189989856,
76,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What status did my report give for MCV?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""MCV""}]}",,0.9457825600002252,0.8017209030003869,1.747503463000612,
77,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Is the BILIRUBIN TOTAL result within the reported reference range?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""BILIRUBIN_TOTAL""}]}",,1.0278819610011851,1.4055169460007164,2.4333989070019015,
78,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,"Was my Anti HAV IgM, Serum abnormal in this report?",,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""ANTI_HAV_IGM_SERUM""}]}",,1.0537780129998282,0.8298629540004185,1.8836409670002467,
79,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Did this report flag BILIRUBIN TOTAL as abnormal?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""BILIRUBIN_TOTAL""}]}",,1.0776769850017445,1.4987928310001735,2.576469816001918,
80,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was the TOTAL BILIRUBIN result outside its stated range?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""TOTAL_BILIRUBIN""}]}",,1.0335486799995124,0.7967965670013655,1.8303452470008779,
81,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,"Does my report mark BILIRUBIN, DIRECT as abnormal?",,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""BILIRUBIN DIRECT""}]}",,1.006102583000029,1.5455545659988275,2.5516571489988564,
82,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was there an abnormal finding for Anti HAV IgM (Interpretation)?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""ANTI_HAV_IgM""}]}",,1.0822791070004314,0.9515055810006743,2.0337846880011057,
83,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,"What status did my report give for BILIRUBIN, DIRECT?",,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""BILIRUBIN_DIRECT""}]}",,1.0155642839999928,2.0062212589982664,3.021785542998259,
84,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Is the DIRECT BILIRUBIN result within the reported reference range?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""DIRECT_BILIRUBIN""}]}",,0.9571080610003264,1.2705197779996524,2.227627838999979,
85,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was my DIRECT BILIRUBIN abnormal in this report?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""DIRECT_BILIRUBIN""}]}",,1.0808190160005324,1.4382806840003468,2.5190997000008792,
86,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Did this report flag SERUM ALBUMIN as abnormal?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""SERUM_ALBUMIN""}]}",,1.0177927919994545,0.9224631470005988,1.9402559390000533,
87,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was the SERUM GLOBULIN result outside its stated range?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""SERUM GLOBULIN""}]}",,1.0487257889999455,0.9514742190003744,2.00020000800032,
88,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Does my report mark A/G RATIO as abnormal?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""A/G RATIO""}]}",,1.0060478489995148,0.6003779300008318,1.6064257790003467,
89,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,Was there an abnormal finding for SGOT (AST)?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS"", ""entity"": ""SGOT""}]}",,0.957287658999121,1.0362251320002542,1.9935127909993753,
90,10043ad4-aa9f-46ef-aaf7-574f9d25d2a5,What status did my report give for SGOT (AST)?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""LATEST_VALUE"", ""entity"": ""SGOT""}]}",,0.9498483520001173,1.9394707159990503,2.8893190679991676,
91,33e738d0-e6c3-48d2-8aa1-746d8fe2eba7,What findings were summarized in this laboratory report?,,"{""greeting"": false, ""thanks"": false, ""bye"": false, ""tasks"": [{""intent"": ""ABNORMAL_LABS""}]}",,0.7913587420007389,6.198998322999614,6.990357065000353,
